"","id_student","code_presentation","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"42044","630147","2014B",1,0,0,0,"Fail"
"42046","630147","2014B",2,2.82608695652174,2,75,"Fail"
"42047","630147","2014B",3,2.21739130434783,1,83.3333333333333,"Fail"
"42048","630147","2014B",4,0.666666666666667,1,87.5,"Fail"
"42049","630147","2014B",5,0,0,87.5,"Fail"
"42050","630147","2014B",6,0,0,87.5,"Fail"
"42051","630147","2014B",7,0,0,87.5,"Fail"
"42052","630147","2014B",8,0,0,87.5,"Fail"
"42053","630147","2014B",9,0,0,87.5,"Fail"
"42045","630147","2014B",10,0,0,87.5,"Fail"
"42054","630260","2014B",0,1,0,0,"Fail"
"42055","630260","2014B",1,0.91304347826087,1,68,"Fail"
"42057","630260","2014B",2,0.565217391304348,1,60.5,"Fail"
"42058","630260","2014B",3,0,1,73.6666666666667,"Fail"
"42059","630260","2014B",4,0.375,2,73.6,"Fail"
"42060","630260","2014B",5,0.739130434782609,1,71.5,"Fail"
"42061","630260","2014B",6,0,1,72.7142857142857,"Fail"
"42062","630260","2014B",7,1.58333333333333,2,74.5555555555556,"Fail"
"42063","630260","2014B",8,0,0,74.5555555555556,"Fail"
"42064","630260","2014B",9,1.04347826086957,2,77.4545454545455,"Fail"
"42056","630260","2014B",10,0,0,77.4545454545455,"Fail"
"42065","630315","2014B",0,1.42857142857143,0,0,"Pass"
"42066","630315","2014B",1,7.60869565217391,1,69,"Pass"
"42068","630315","2014B",2,7.78260869565217,1,69.5,"Pass"
"42069","630315","2014B",3,3.60869565217391,1,73,"Pass"
"42070","630315","2014B",4,2.75,2,81.4,"Pass"
"42071","630315","2014B",5,3.1304347826087,1,80.6666666666667,"Pass"
"42072","630315","2014B",6,3.47826086956522,1,83.4285714285714,"Pass"
"42073","630315","2014B",7,7.41666666666667,2,82.1111111111111,"Pass"
"42074","630315","2014B",8,6,1,81.4,"Pass"
"42075","630315","2014B",9,3.91304347826087,1,83.0909090909091,"Pass"
"42067","630315","2014B",10,2.625,0,83.0909090909091,"Pass"
"42076","630333","2014B",0,3.1,0,0,"Pass"
"42077","630333","2014B",1,3.60869565217391,1,73,"Pass"
"42079","630333","2014B",2,0.91304347826087,1,70,"Pass"
"42080","630333","2014B",3,1.17391304347826,1,80,"Pass"
"42081","630333","2014B",4,3,2,77.6,"Pass"
"42082","630333","2014B",5,0.695652173913043,1,75.3333333333333,"Pass"
"42083","630333","2014B",6,0.0434782608695652,1,76,"Pass"
"42084","630333","2014B",7,1.16666666666667,2,77.8888888888889,"Pass"
"42085","630333","2014B",8,0.130434782608696,0,77.8888888888889,"Pass"
"42086","630333","2014B",9,0.521739130434783,1,78.1,"Pass"
"42078","630333","2014B",10,0.0833333333333333,0,78.1,"Pass"
"42087","630345","2014B",0,2.23076923076923,0,0,"Fail"
"42088","630345","2014B",1,2.34782608695652,1,58,"Fail"
"42090","630345","2014B",2,1.60869565217391,1,62,"Fail"
"42091","630345","2014B",3,0.565217391304348,1,74.6666666666667,"Fail"
"42092","630345","2014B",4,2.25,2,74.8,"Fail"
"42093","630345","2014B",5,2.73913043478261,1,74.8333333333333,"Fail"
"42094","630345","2014B",6,0,1,75.5714285714286,"Fail"
"42095","630345","2014B",7,1,1,73.625,"Fail"
"42096","630345","2014B",8,0.869565217391304,1,73.6666666666667,"Fail"
"42097","630345","2014B",9,1.60869565217391,0,73.6666666666667,"Fail"
"42089","630345","2014B",10,1.04166666666667,0,73.6666666666667,"Fail"
"42098","630372","2014B",0,1.5,0,0,"Pass"
"42099","630372","2014B",1,0.434782608695652,1,72,"Pass"
"42101","630372","2014B",2,0.608695652173913,1,75,"Pass"
"42102","630372","2014B",3,0,1,83.3333333333333,"Pass"
"42103","630372","2014B",4,0.208333333333333,1,83.25,"Pass"
"42104","630372","2014B",5,0.565217391304348,0,83.25,"Pass"
"42105","630372","2014B",6,0,2,80.6666666666667,"Pass"
"42106","630372","2014B",7,1.08333333333333,2,83.25,"Pass"
"42107","630372","2014B",8,1.30434782608696,0,83.25,"Pass"
"42108","630372","2014B",9,1.04347826086957,2,84.9,"Pass"
"42100","630372","2014B",10,0,0,84.9,"Pass"
"42109","630393","2014B",0,0,0,0,"Distinction"
"42110","630393","2014B",1,6.34782608695652,1,73,"Distinction"
"42112","630393","2014B",2,6.21739130434783,1,77,"Distinction"
"42113","630393","2014B",3,0.739130434782609,1,84.6666666666667,"Distinction"
"42114","630393","2014B",4,1.79166666666667,2,85.2,"Distinction"
"42115","630393","2014B",5,2.08695652173913,1,84.1666666666667,"Distinction"
"42116","630393","2014B",6,0.173913043478261,1,86.4285714285714,"Distinction"
"42117","630393","2014B",7,3.875,2,87.8888888888889,"Distinction"
"42118","630393","2014B",8,0.0869565217391304,0,87.8888888888889,"Distinction"
"42119","630393","2014B",9,5.43478260869565,2,87.7272727272727,"Distinction"
"42111","630393","2014B",10,0.5,0,87.7272727272727,"Distinction"
"42120","630415","2014B",0,1.93478260869565,0,0,"Pass"
"42121","630415","2014B",1,13.3478260869565,1,61,"Pass"
"42123","630415","2014B",2,8.65217391304348,1,61,"Pass"
"42124","630415","2014B",3,9.47826086956522,1,74,"Pass"
"42125","630415","2014B",4,2.29166666666667,2,74.2,"Pass"
"42126","630415","2014B",5,3.08695652173913,0,74.2,"Pass"
"42127","630415","2014B",6,4.60869565217391,2,78.7142857142857,"Pass"
"42128","630415","2014B",7,4.33333333333333,2,80.8888888888889,"Pass"
"42129","630415","2014B",8,1.8695652173913,0,80.8888888888889,"Pass"
"42130","630415","2014B",9,4.26086956521739,2,80.5454545454545,"Pass"
"42122","630415","2014B",10,3.25,0,80.5454545454545,"Pass"
"42131","630443","2014B",0,1,0,0,"Pass"
"42132","630443","2014B",1,2.65217391304348,0,0,"Pass"
"42134","630443","2014B",2,2.43478260869565,2,84,"Pass"
"42135","630443","2014B",3,0.956521739130435,1,89.3333333333333,"Pass"
"42136","630443","2014B",4,1,1,82,"Pass"
"42137","630443","2014B",5,1.52173913043478,0,82,"Pass"
"42138","630443","2014B",6,0.826086956521739,2,83,"Pass"
"42139","630443","2014B",7,1.375,2,83.875,"Pass"
"42140","630443","2014B",8,0.478260869565217,0,83.875,"Pass"
"42141","630443","2014B",9,1.30434782608696,2,86.6,"Pass"
"42133","630443","2014B",10,0.833333333333333,0,86.6,"Pass"
"42142","630451","2014B",0,4.86363636363636,0,0,"Distinction"
"42143","630451","2014B",1,5.65217391304348,1,77,"Distinction"
"42145","630451","2014B",2,7.08695652173913,1,77.5,"Distinction"
"42146","630451","2014B",3,4.21739130434783,1,85,"Distinction"
"42147","630451","2014B",4,7.66666666666667,2,86.6,"Distinction"
"42148","630451","2014B",5,2.95652173913043,1,85.3333333333333,"Distinction"
"42149","630451","2014B",6,0.565217391304348,1,87.4285714285714,"Distinction"
"42150","630451","2014B",7,3.33333333333333,2,82.8888888888889,"Distinction"
"42151","630451","2014B",8,3.43478260869565,1,82.5,"Distinction"
"42152","630451","2014B",9,1.21739130434783,1,80.4545454545455,"Distinction"
"42144","630451","2014B",10,2.25,0,80.4545454545455,"Distinction"
"42153","630497","2014B",0,0,0,0,"Fail"
"42154","630497","2014B",1,2.78260869565217,0,0,"Fail"
"42156","630497","2014B",2,0,1,40,"Fail"
"42157","630497","2014B",3,0,0,40,"Fail"
"42158","630497","2014B",4,0,0,40,"Fail"
"42159","630497","2014B",5,0,0,40,"Fail"
"42160","630497","2014B",6,0,0,40,"Fail"
"42161","630497","2014B",7,0,0,40,"Fail"
"42162","630497","2014B",8,0,0,40,"Fail"
"42163","630497","2014B",9,0,0,40,"Fail"
"42155","630497","2014B",10,0,0,40,"Fail"
"42164","630549","2014B",0,1.69230769230769,0,0,"Fail"
"42165","630549","2014B",1,1.65217391304348,1,67,"Fail"
"42167","630549","2014B",2,2.08695652173913,1,69,"Fail"
"42168","630549","2014B",3,0.304347826086957,1,79.3333333333333,"Fail"
"42169","630549","2014B",4,2.20833333333333,2,81.4,"Fail"
"42170","630549","2014B",5,0.869565217391304,1,70,"Fail"
"42171","630549","2014B",6,0.260869565217391,1,68.5714285714286,"Fail"
"42172","630549","2014B",7,0,0,68.5714285714286,"Fail"
"42173","630549","2014B",8,0,0,68.5714285714286,"Fail"
"42174","630549","2014B",9,0.652173913043478,2,67.875,"Fail"
"42166","630549","2014B",10,0,1,64.7777777777778,"Fail"
"42175","630561","2014B",0,2,0,0,"Pass"
"42176","630561","2014B",1,17.3913043478261,1,77,"Pass"
"42178","630561","2014B",2,17.7391304347826,1,78,"Pass"
"42179","630561","2014B",3,4.82608695652174,1,85.3333333333333,"Pass"
"42180","630561","2014B",4,5.20833333333333,2,86,"Pass"
"42181","630561","2014B",5,0.478260869565217,0,86,"Pass"
"42182","630561","2014B",6,0,0,86,"Pass"
"42183","630561","2014B",7,1.83333333333333,2,85.8571428571429,"Pass"
"42184","630561","2014B",8,0.0869565217391304,0,85.8571428571429,"Pass"
"42185","630561","2014B",9,2.8695652173913,2,81.6666666666667,"Pass"
"42177","630561","2014B",10,0.0416666666666667,0,81.6666666666667,"Pass"
"42186","630586","2014B",0,0,0,0,"Fail"
"42187","630586","2014B",1,0.347826086956522,1,55,"Fail"
"42189","630586","2014B",2,0.565217391304348,1,52.5,"Fail"
"42190","630586","2014B",3,0.130434782608696,1,55,"Fail"
"42191","630586","2014B",4,1.33333333333333,2,59.6,"Fail"
"42192","630586","2014B",5,1.73913043478261,0,59.6,"Fail"
"42193","630586","2014B",6,0.782608695652174,1,58.8333333333333,"Fail"
"42194","630586","2014B",7,1.5,2,60.75,"Fail"
"42195","630586","2014B",8,0.130434782608696,0,60.75,"Fail"
"42196","630586","2014B",9,0.739130434782609,2,56,"Fail"
"42188","630586","2014B",10,0.0416666666666667,0,56,"Fail"
"42197","630608","2014B",0,9.40740740740741,0,0,"Pass"
"42198","630608","2014B",1,25.304347826087,1,77,"Pass"
"42200","630608","2014B",2,4.43478260869565,1,83,"Pass"
"42201","630608","2014B",3,2.69565217391304,1,88.6666666666667,"Pass"
"42202","630608","2014B",4,2.58333333333333,2,88.2,"Pass"
"42203","630608","2014B",5,1.04347826086957,1,89,"Pass"
"42204","630608","2014B",6,0.695652173913043,1,90.5714285714286,"Pass"
"42205","630608","2014B",7,1.79166666666667,2,92.4444444444444,"Pass"
"42206","630608","2014B",8,0,0,92.4444444444444,"Pass"
"42207","630608","2014B",9,1.91304347826087,2,91.3636363636364,"Pass"
"42199","630608","2014B",10,0.583333333333333,0,91.3636363636364,"Pass"
"42208","630718","2014B",0,1.63333333333333,0,0,"Pass"
"42209","630718","2014B",1,12.4782608695652,1,90,"Pass"
"42211","630718","2014B",2,16.2608695652174,1,88.5,"Pass"
"42212","630718","2014B",3,2.82608695652174,1,92.3333333333333,"Pass"
"42213","630718","2014B",4,12.4583333333333,2,92,"Pass"
"42214","630718","2014B",5,3.30434782608696,0,92,"Pass"
"42215","630718","2014B",6,4.65217391304348,2,90.4285714285714,"Pass"
"42216","630718","2014B",7,5.5,1,89.5,"Pass"
"42217","630718","2014B",8,2.52173913043478,0,89.5,"Pass"
"42218","630718","2014B",9,3.91304347826087,2,90.6,"Pass"
"42210","630718","2014B",10,6.29166666666667,0,90.6,"Pass"
"42219","630736","2014B",0,0,0,0,"Pass"
"42220","630736","2014B",1,3.21739130434783,1,68,"Pass"
"42222","630736","2014B",2,1.30434782608696,1,66,"Pass"
"42223","630736","2014B",3,1.04347826086957,1,77.3333333333333,"Pass"
"42224","630736","2014B",4,1.75,2,80.6,"Pass"
"42225","630736","2014B",5,0.869565217391304,0,80.6,"Pass"
"42226","630736","2014B",6,1.43478260869565,2,79.7142857142857,"Pass"
"42227","630736","2014B",7,1.04166666666667,2,77.5555555555556,"Pass"
"42228","630736","2014B",8,0.173913043478261,0,77.5555555555556,"Pass"
"42229","630736","2014B",9,1.34782608695652,2,76.1818181818182,"Pass"
"42221","630736","2014B",10,0.708333333333333,0,76.1818181818182,"Pass"
"42230","630763","2014B",0,0,0,0,"Pass"
"42231","630763","2014B",1,1.43478260869565,1,47,"Pass"
"42233","630763","2014B",2,1.8695652173913,0,47,"Pass"
"42234","630763","2014B",3,1.73913043478261,2,68.3333333333333,"Pass"
"42235","630763","2014B",4,1.33333333333333,0,68.3333333333333,"Pass"
"42236","630763","2014B",5,0.826086956521739,1,64.25,"Pass"
"42237","630763","2014B",6,0.652173913043478,2,64.3333333333333,"Pass"
"42238","630763","2014B",7,1,2,68.5,"Pass"
"42239","630763","2014B",8,0.565217391304348,0,68.5,"Pass"
"42240","630763","2014B",9,2.08695652173913,2,67,"Pass"
"42232","630763","2014B",10,0.333333333333333,0,67,"Pass"
"42241","630778","2014B",0,0,0,0,"Pass"
"42242","630778","2014B",1,0.869565217391304,1,54,"Pass"
"42244","630778","2014B",2,1.52173913043478,1,48,"Pass"
"42245","630778","2014B",3,3.39130434782609,1,65.3333333333333,"Pass"
"42246","630778","2014B",4,3.70833333333333,2,71.2,"Pass"
"42247","630778","2014B",5,5.43478260869565,1,69.8333333333333,"Pass"
"42248","630778","2014B",6,3.60869565217391,1,74.1428571428571,"Pass"
"42249","630778","2014B",7,1.83333333333333,2,73.5555555555556,"Pass"
"42250","630778","2014B",8,4.60869565217391,0,73.5555555555556,"Pass"
"42251","630778","2014B",9,4.8695652173913,2,75.3636363636364,"Pass"
"42243","630778","2014B",10,0.0416666666666667,0,75.3636363636364,"Pass"
"42252","630794","2014B",0,1.4,0,0,"Fail"
"42253","630794","2014B",1,11.1739130434783,1,66,"Fail"
"42255","630794","2014B",2,9.65217391304348,1,63.5,"Fail"
"42256","630794","2014B",3,1.78260869565217,1,75.6666666666667,"Fail"
"42257","630794","2014B",4,3.875,2,67.4,"Fail"
"42258","630794","2014B",5,5.65217391304348,0,67.4,"Fail"
"42259","630794","2014B",6,0.956521739130435,2,71.2857142857143,"Fail"
"42260","630794","2014B",7,5.08333333333333,2,73.1111111111111,"Fail"
"42261","630794","2014B",8,0.695652173913043,0,73.1111111111111,"Fail"
"42262","630794","2014B",9,2.30434782608696,2,71.5454545454545,"Fail"
"42254","630794","2014B",10,1.375,0,71.5454545454545,"Fail"
"42263","630823","2014B",0,2.6,0,0,"Pass"
"42264","630823","2014B",1,14.1739130434783,1,81,"Pass"
"42266","630823","2014B",2,9.17391304347826,1,82,"Pass"
"42267","630823","2014B",3,2.17391304347826,1,81.3333333333333,"Pass"
"42268","630823","2014B",4,6.45833333333333,2,78.2,"Pass"
"42269","630823","2014B",5,3.52173913043478,0,78.2,"Pass"
"42270","630823","2014B",6,3.1304347826087,2,82.4285714285714,"Pass"
"42271","630823","2014B",7,0.416666666666667,1,84.625,"Pass"
"42272","630823","2014B",8,0.521739130434783,0,84.625,"Pass"
"42273","630823","2014B",9,3.08695652173913,1,83.5555555555556,"Pass"
"42265","630823","2014B",10,5.91666666666667,0,83.5555555555556,"Pass"
"42274","630833","2014B",0,2.88235294117647,0,0,"Fail"
"42275","630833","2014B",1,1.73913043478261,0,0,"Fail"
"42277","630833","2014B",2,2.43478260869565,2,81.5,"Fail"
"42278","630833","2014B",3,1.39130434782609,1,81,"Fail"
"42279","630833","2014B",4,0,0,81,"Fail"
"42280","630833","2014B",5,0,0,81,"Fail"
"42281","630833","2014B",6,0,0,81,"Fail"
"42282","630833","2014B",7,0.541666666666667,0,81,"Fail"
"42283","630833","2014B",8,0,0,81,"Fail"
"42284","630833","2014B",9,0,0,81,"Fail"
"42276","630833","2014B",10,0,0,81,"Fail"
"42285","630876","2014B",0,2.96153846153846,0,0,"Pass"
"42286","630876","2014B",1,10.695652173913,1,78,"Pass"
"42288","630876","2014B",2,10.0869565217391,1,77.5,"Pass"
"42289","630876","2014B",3,11.7391304347826,0,77.5,"Pass"
"42290","630876","2014B",4,4.54166666666667,2,77.25,"Pass"
"42291","630876","2014B",5,0.869565217391304,0,77.25,"Pass"
"42292","630876","2014B",6,1.8695652173913,2,81,"Pass"
"42293","630876","2014B",7,3.41666666666667,2,80.875,"Pass"
"42294","630876","2014B",8,1.73913043478261,0,80.875,"Pass"
"42295","630876","2014B",9,3,2,83.6,"Pass"
"42287","630876","2014B",10,1.66666666666667,0,83.6,"Pass"
"42296","630944","2014B",0,0,0,0,"Pass"
"42297","630944","2014B",1,2.8695652173913,0,0,"Pass"
"42299","630944","2014B",2,11,2,72.5,"Pass"
"42300","630944","2014B",3,0.826086956521739,1,81.6666666666667,"Pass"
"42301","630944","2014B",4,4,2,75.8,"Pass"
"42302","630944","2014B",5,2.21739130434783,0,75.8,"Pass"
"42303","630944","2014B",6,0.956521739130435,2,76,"Pass"
"42304","630944","2014B",7,0,0,76,"Pass"
"42305","630944","2014B",8,0,0,76,"Pass"
"42306","630944","2014B",9,1.52173913043478,2,79.2222222222222,"Pass"
"42298","630944","2014B",10,0.125,0,79.2222222222222,"Pass"
"42307","631081","2014B",0,2.2,0,0,"Pass"
"42308","631081","2014B",1,9.47826086956522,1,90,"Pass"
"42310","631081","2014B",2,5.08695652173913,1,84.5,"Pass"
"42311","631081","2014B",3,3.30434782608696,1,83,"Pass"
"42312","631081","2014B",4,2.45833333333333,2,81.4,"Pass"
"42313","631081","2014B",5,2.30434782608696,0,81.4,"Pass"
"42314","631081","2014B",6,2.65217391304348,2,72.2857142857143,"Pass"
"42315","631081","2014B",7,2.125,2,73.5555555555556,"Pass"
"42316","631081","2014B",8,0.130434782608696,0,73.5555555555556,"Pass"
"42317","631081","2014B",9,1.39130434782609,2,75.8181818181818,"Pass"
"42309","631081","2014B",10,0.833333333333333,0,75.8181818181818,"Pass"
"42318","631086","2014B",0,0,0,0,"Fail"
"42319","631086","2014B",1,2.39130434782609,1,75,"Fail"
"42321","631086","2014B",2,2.73913043478261,1,75.5,"Fail"
"42322","631086","2014B",3,0.260869565217391,1,83.6666666666667,"Fail"
"42323","631086","2014B",4,0.916666666666667,2,86.4,"Fail"
"42324","631086","2014B",5,0.521739130434783,0,86.4,"Fail"
"42325","631086","2014B",6,0.565217391304348,2,83.5714285714286,"Fail"
"42326","631086","2014B",7,1.70833333333333,2,82.6666666666667,"Fail"
"42327","631086","2014B",8,0,0,82.6666666666667,"Fail"
"42328","631086","2014B",9,0.695652173913043,2,81.3636363636364,"Fail"
"42320","631086","2014B",10,0.291666666666667,0,81.3636363636364,"Fail"
"42329","631108","2014B",0,0,0,0,"Pass"
"42330","631108","2014B",1,7.69565217391304,1,91,"Pass"
"42332","631108","2014B",2,3.82608695652174,1,91,"Pass"
"42333","631108","2014B",3,1.04347826086957,1,94,"Pass"
"42334","631108","2014B",4,3.20833333333333,2,94.2,"Pass"
"42335","631108","2014B",5,3.39130434782609,0,94.2,"Pass"
"42336","631108","2014B",6,1.60869565217391,2,94.2857142857143,"Pass"
"42337","631108","2014B",7,1.375,1,95,"Pass"
"42338","631108","2014B",8,2.26086956521739,1,93.8888888888889,"Pass"
"42339","631108","2014B",9,3.21739130434783,2,94.0909090909091,"Pass"
"42331","631108","2014B",10,0.75,0,94.0909090909091,"Pass"
"42340","631109","2014B",0,0,0,0,"Pass"
"42341","631109","2014B",1,20,1,82,"Pass"
"42343","631109","2014B",2,12.5217391304348,1,82,"Pass"
"42344","631109","2014B",3,18.7391304347826,2,80.5,"Pass"
"42345","631109","2014B",4,9.5,1,84.4,"Pass"
"42346","631109","2014B",5,12.2173913043478,1,83.3333333333333,"Pass"
"42347","631109","2014B",6,7.82608695652174,1,82.8571428571429,"Pass"
"42348","631109","2014B",7,22.125,2,83.3333333333333,"Pass"
"42349","631109","2014B",8,8.17391304347826,0,83.3333333333333,"Pass"
"42350","631109","2014B",9,5.60869565217391,2,85,"Pass"
"42342","631109","2014B",10,2.33333333333333,0,85,"Pass"
"42351","631132","2014B",0,1.57142857142857,0,0,"Fail"
"42352","631132","2014B",1,2.08695652173913,1,71,"Fail"
"42354","631132","2014B",2,2.82608695652174,0,71,"Fail"
"42355","631132","2014B",3,3.26086956521739,2,72,"Fail"
"42356","631132","2014B",4,2.45833333333333,2,72.6,"Fail"
"42357","631132","2014B",5,1.65217391304348,0,72.6,"Fail"
"42358","631132","2014B",6,1.91304347826087,2,70,"Fail"
"42359","631132","2014B",7,2.25,1,67.75,"Fail"
"42360","631132","2014B",8,0.260869565217391,0,67.75,"Fail"
"42361","631132","2014B",9,0.0869565217391304,0,67.75,"Fail"
"42353","631132","2014B",10,1.375,0,67.75,"Fail"
"42362","631225","2014B",0,3.77777777777778,0,0,"Pass"
"42363","631225","2014B",1,6.91304347826087,1,67,"Pass"
"42365","631225","2014B",2,0.956521739130435,1,68.5,"Pass"
"42366","631225","2014B",3,1.52173913043478,1,79,"Pass"
"42367","631225","2014B",4,0.541666666666667,2,80.6,"Pass"
"42368","631225","2014B",5,1.04347826086957,0,80.6,"Pass"
"42369","631225","2014B",6,0.130434782608696,2,80.8571428571429,"Pass"
"42370","631225","2014B",7,1.875,2,79.3333333333333,"Pass"
"42371","631225","2014B",8,0.608695652173913,0,79.3333333333333,"Pass"
"42372","631225","2014B",9,1.60869565217391,2,81.7272727272727,"Pass"
"42364","631225","2014B",10,0.291666666666667,0,81.7272727272727,"Pass"
"42373","631341","2014B",0,0,0,0,"Fail"
"42374","631341","2014B",1,1.04347826086957,1,55,"Fail"
"42376","631341","2014B",2,0.608695652173913,1,60,"Fail"
"42377","631341","2014B",3,0.869565217391304,1,73.3333333333333,"Fail"
"42378","631341","2014B",4,1.16666666666667,2,74.6,"Fail"
"42379","631341","2014B",5,0.217391304347826,0,74.6,"Fail"
"42380","631341","2014B",6,1.1304347826087,2,73.7142857142857,"Fail"
"42381","631341","2014B",7,0.875,2,73.6666666666667,"Fail"
"42382","631341","2014B",8,0,0,73.6666666666667,"Fail"
"42383","631341","2014B",9,0,0,73.6666666666667,"Fail"
"42375","631341","2014B",10,0,0,73.6666666666667,"Fail"
"42384","631384","2014B",0,1,0,0,"Pass"
"42385","631384","2014B",1,0.739130434782609,1,73,"Pass"
"42387","631384","2014B",2,2.39130434782609,1,72,"Pass"
"42388","631384","2014B",3,3.56521739130435,2,79.25,"Pass"
"42389","631384","2014B",4,0.416666666666667,1,83.4,"Pass"
"42390","631384","2014B",5,2.82608695652174,1,80,"Pass"
"42391","631384","2014B",6,1.78260869565217,1,82.8571428571429,"Pass"
"42392","631384","2014B",7,1.58333333333333,2,79.7777777777778,"Pass"
"42393","631384","2014B",8,1.39130434782609,1,77.1,"Pass"
"42394","631384","2014B",9,0.782608695652174,1,79.1818181818182,"Pass"
"42386","631384","2014B",10,1.66666666666667,0,79.1818181818182,"Pass"
"42395","631441","2014B",0,13.6666666666667,0,0,"Distinction"
"42396","631441","2014B",1,17,1,88,"Distinction"
"42398","631441","2014B",2,16.0869565217391,1,88.5,"Distinction"
"42399","631441","2014B",3,5.30434782608696,1,92.3333333333333,"Distinction"
"42400","631441","2014B",4,5.875,1,89.25,"Distinction"
"42401","631441","2014B",5,8.17391304347826,1,90.2,"Distinction"
"42402","631441","2014B",6,2.21739130434783,2,91.5714285714286,"Distinction"
"42403","631441","2014B",7,6.5,2,91.8888888888889,"Distinction"
"42404","631441","2014B",8,5.34782608695652,0,91.8888888888889,"Distinction"
"42405","631441","2014B",9,9.47826086956522,2,91.8181818181818,"Distinction"
"42397","631441","2014B",10,5.5,0,91.8181818181818,"Distinction"
"42406","631442","2014B",0,4.85714285714286,0,0,"Fail"
"42407","631442","2014B",1,0.217391304347826,1,88,"Fail"
"42409","631442","2014B",2,0,0,88,"Fail"
"42410","631442","2014B",3,0,0,88,"Fail"
"42411","631442","2014B",4,0,0,88,"Fail"
"42412","631442","2014B",5,0,0,88,"Fail"
"42413","631442","2014B",6,0,0,88,"Fail"
"42414","631442","2014B",7,0,0,88,"Fail"
"42415","631442","2014B",8,0,0,88,"Fail"
"42416","631442","2014B",9,0,0,88,"Fail"
"42408","631442","2014B",10,0,0,88,"Fail"
"42417","631445","2014B",0,3.80952380952381,0,0,"Pass"
"42418","631445","2014B",1,2.43478260869565,1,51,"Pass"
"42420","631445","2014B",2,2.04347826086957,1,48.5,"Pass"
"42421","631445","2014B",3,1.43478260869565,1,65.6666666666667,"Pass"
"42422","631445","2014B",4,2.20833333333333,2,69.4,"Pass"
"42423","631445","2014B",5,1,1,67.1666666666667,"Pass"
"42424","631445","2014B",6,0,1,66.1428571428571,"Pass"
"42425","631445","2014B",7,3.125,2,65.8888888888889,"Pass"
"42426","631445","2014B",8,1.47826086956522,1,64.9,"Pass"
"42427","631445","2014B",9,0.0434782608695652,1,64.4545454545455,"Pass"
"42419","631445","2014B",10,0.833333333333333,0,64.4545454545455,"Pass"
"42428","631492","2014B",0,2.44444444444444,0,0,"Pass"
"42429","631492","2014B",1,1.91304347826087,1,58,"Pass"
"42431","631492","2014B",2,6.82608695652174,1,60,"Pass"
"42432","631492","2014B",3,4.78260869565217,1,66.6666666666667,"Pass"
"42433","631492","2014B",4,3,2,73.2,"Pass"
"42434","631492","2014B",5,5.1304347826087,0,73.2,"Pass"
"42435","631492","2014B",6,1.8695652173913,2,75,"Pass"
"42436","631492","2014B",7,1.91666666666667,2,73.4444444444444,"Pass"
"42437","631492","2014B",8,0.260869565217391,0,73.4444444444444,"Pass"
"42438","631492","2014B",9,1.08695652173913,2,72.5454545454545,"Pass"
"42430","631492","2014B",10,0.333333333333333,0,72.5454545454545,"Pass"
"42439","631515","2014B",0,2.07142857142857,0,0,"Pass"
"42440","631515","2014B",1,20.0434782608696,1,80,"Pass"
"42442","631515","2014B",2,15.7826086956522,1,82.5,"Pass"
"42443","631515","2014B",3,16.2173913043478,1,88.3333333333333,"Pass"
"42444","631515","2014B",4,25.8333333333333,2,83.6,"Pass"
"42445","631515","2014B",5,26.304347826087,1,83.8333333333333,"Pass"
"42446","631515","2014B",6,15.5652173913043,1,83.2857142857143,"Pass"
"42447","631515","2014B",7,14.875,2,84.2222222222222,"Pass"
"42448","631515","2014B",8,16.8260869565217,1,82.4,"Pass"
"42449","631515","2014B",9,22.6086956521739,1,80.3636363636364,"Pass"
"42441","631515","2014B",10,10.125,0,80.3636363636364,"Pass"
"42450","631530","2014B",0,4.38461538461539,0,0,"Pass"
"42451","631530","2014B",1,1.65217391304348,1,70,"Pass"
"42453","631530","2014B",2,2,1,63.5,"Pass"
"42454","631530","2014B",3,1.1304347826087,1,69,"Pass"
"42455","631530","2014B",4,1.83333333333333,2,66.2,"Pass"
"42456","631530","2014B",5,3,0,66.2,"Pass"
"42457","631530","2014B",6,1.69565217391304,2,65.5714285714286,"Pass"
"42458","631530","2014B",7,2.04166666666667,2,64,"Pass"
"42459","631530","2014B",8,3.1304347826087,0,64,"Pass"
"42460","631530","2014B",9,0.826086956521739,2,62.8181818181818,"Pass"
"42452","631530","2014B",10,0.0833333333333333,0,62.8181818181818,"Pass"
"42461","631563","2014B",0,0,0,0,"Fail"
"42462","631563","2014B",1,0.0434782608695652,1,66,"Fail"
"42464","631563","2014B",2,0,0,66,"Fail"
"42465","631563","2014B",3,2.34782608695652,2,81,"Fail"
"42466","631563","2014B",4,0.708333333333333,1,85.75,"Fail"
"42467","631563","2014B",5,0.695652173913043,0,85.75,"Fail"
"42468","631563","2014B",6,0.0434782608695652,1,84.6,"Fail"
"42469","631563","2014B",7,0.583333333333333,1,83.8333333333333,"Fail"
"42470","631563","2014B",8,0,0,83.8333333333333,"Fail"
"42471","631563","2014B",9,0,0,83.8333333333333,"Fail"
"42463","631563","2014B",10,0,0,83.8333333333333,"Fail"
"42472","631613","2014B",0,0,0,0,"Pass"
"42473","631613","2014B",1,1.52173913043478,1,70,"Pass"
"42475","631613","2014B",2,0.173913043478261,1,65,"Pass"
"42476","631613","2014B",3,2.95652173913043,1,70,"Pass"
"42477","631613","2014B",4,3.375,2,72.4,"Pass"
